Datetime,Open,High,Low,Close,Volume
2022-02-24 20:15:00,38818.70000000,39192.76000000,38233.48000000,38357.40000000,3131.04287000
2022-02-24 20:30:00,38357.40000000,38608.17000000,38110.35000000,38184.36000000,1417.22451000
2022-02-24 20:45:00,38184.36000000,38445.33000000,38072.49000000,38418.97000000,1322.25550000
2022-02-24 21:00:00,38421.98000000,38532.40000000,38202.04000000,38460.61000000,782.04617000
2022-02-24 21:15:00,38460.61000000,38508.00000000,38330.67000000,38385.21000000,434.04745000
2022-02-24 21:30:00,38385.22000000,38430.57000000,38183.93000000,38397.54000000,463.80001000
2022-02-24 21:45:00,38397.55000000,38683.51000000,38273.55000000,38395.64000000,580.23020000
2022-02-24 22:00:00,38395.63000000,38469.29000000,38256.97000000,38432.02000000,303.27278000
2022-02-24 22:15:00,38432.02000000,38481.80000000,38223.21000000,38223.22000000,377.55339000
2022-02-24 22:30:00,38223.21000000,38295.52000000,37827.00000000,37928.69000000,718.03763000
2022-02-24 22:45:00,37928.69000000,38036.94000000,37748.94000000,37870.05000000,589.22470000
2022-02-24 23:00:00,37870.05000000,38283.61000000,37870.05000000,38250.53000000,500.18884000
2022-02-24 23:15:00,38250.52000000,38400.00000000,38115.31000000,38224.65000000,489.70139000
2022-02-24 23:30:00,38224.64000000,38344.67000000,38092.08000000,38333.01000000,366.72309000
2022-02-24 23:45:00,38333.01000000,38382.32000000,38264.29000000,38327.21000000,338.73029000
2022-02-25 00:00:00,38328.68000000,38571.64000000,38252.45000000,38488.03000000,609.70325000
2022-02-25 00:15:00,38488.03000000,38795.60000000,38402.95000000,38684.93000000,494.90757000
2022-02-25 00:30:00,38684.94000000,38684.94000000,38385.36000000,38437.33000000,410.79305000
2022-02-25 00:45:00,38437.32000000,38461.83000000,38217.50000000,38226.27000000,474.08782000
2022-02-25 01:00:00,38226.27000000,38379.99000000,38138.54000000,38359.69000000,493.06541000
2022-02-25 01:15:00,38359.69000000,38932.97000000,38345.27000000,38628.62000000,983.50441000
2022-02-25 01:30:00,38628.62000000,38687.73000000,38380.23000000,38443.76000000,479.10550000
2022-02-25 01:45:00,38443.75000000,38576.99000000,38399.53000000,38562.39000000,413.83892000
2022-02-25 02:00:00,38562.38000000,38680.82000000,38473.78000000,38559.70000000,385.18669000
2022-02-25 02:15:00,38559.70000000,38714.05000000,38502.93000000,38686.23000000,488.49790000
2022-02-25 02:30:00,38686.23000000,38790.00000000,38634.90000000,38716.24000000,392.56505000
2022-02-25 02:45:00,38716.24000000,38820.46000000,38663.48000000,38800.29000000,341.17643000
2022-02-25 03:00:00,38800.29000000,38837.38000000,38700.00000000,38754.22000000,331.01578000
2022-02-25 03:15:00,38754.22000000,38754.22000000,38509.40000000,38549.79000000,454.24413000
2022-02-25 03:30:00,38549.80000000,38899.99000000,38527.24000000,38818.28000000,661.44775000
2022-02-25 03:45:00,38818.28000000,39030.01000000,38752.91000000,38923.36000000,1016.10982000
2022-02-25 04:00:00,38923.37000000,38942.46000000,38800.01000000,38827.61000000,358.75546000
2022-02-25 04:15:00,38827.60000000,38871.62000000,38752.42000000,38791.23000000,227.30480000
2022-02-25 04:30:00,38791.23000000,38805.67000000,38652.02000000,38710.45000000,323.20149000
2022-02-25 04:45:00,38711.51000000,38800.00000000,38674.60000000,38721.84000000,366.20213000
2022-02-25 05:00:00,38721.83000000,38771.80000000,38291.61000000,38342.27000000,596.04986000
2022-02-25 05:15:00,38342.26000000,38579.31000000,38336.84000000,38504.98000000,393.33172000
2022-02-25 05:30:00,38504.98000000,38597.65000000,38471.53000000,38562.80000000,225.89465000
2022-02-25 05:45:00,38562.79000000,38599.50000000,38436.81000000,38453.38000000,197.31806000
2022-02-25 06:00:00,38453.38000000,38649.54000000,38379.94000000,38649.53000000,372.38296000
2022-02-25 06:15:00,38649.53000000,38709.30000000,38560.26000000,38580.00000000,303.90352000
2022-02-25 06:30:00,38580.00000000,38707.69000000,38512.99000000,38651.69000000,268.68574000
2022-02-25 06:45:00,38651.68000000,38759.85000000,38629.15000000,38711.37000000,278.73103000
2022-02-25 07:00:00,38711.36000000,38817.83000000,38555.52000000,38585.59000000,1026.98336000
2022-02-25 07:15:00,38585.59000000,38625.08000000,38510.44000000,38520.00000000,804.47638000
2022-02-25 07:30:00,38520.00000000,38588.31000000,38460.79000000,38568.26000000,970.13535000
2022-02-25 07:45:00,38568.26000000,38640.80000000,38368.97000000,38466.24000000,1037.42026000
2022-02-25 08:00:00,38466.25000000,38517.99000000,38132.11000000,38232.34000000,1122.17773000
2022-02-25 08:15:00,38232.35000000,38361.15000000,38171.75000000,38315.82000000,1337.93310000
2022-02-25 08:30:00,38315.81000000,38393.09000000,38265.00000000,38326.30000000,519.03601000
2022-02-25 08:45:00,38326.30000000,38449.21000000,38290.60000000,38345.27000000,352.65296000
2022-02-25 09:00:00,38345.28000000,38453.00000000,38211.59000000,38229.92000000,480.20709000
2022-02-25 09:15:00,38229.93000000,38308.59000000,38014.37000000,38060.25000000,677.75969000
2022-02-25 09:30:00,38060.25000000,38287.33000000,38030.00000000,38253.51000000,479.98834000
2022-02-25 09:45:00,38253.51000000,38758.00000000,38227.15000000,38674.22000000,766.02740000
2022-02-25 10:00:00,38674.22000000,38783.66000000,38528.91000000,38659.25000000,576.24082000
2022-02-25 10:15:00,38659.25000000,38660.00000000,38531.40000000,38636.04000000,460.72213000
2022-02-25 10:30:00,38636.03000000,38694.82000000,38536.95000000,38548.84000000,414.67400000
2022-02-25 10:45:00,38548.84000000,38607.10000000,38468.56000000,38578.29000000,330.83456000
2022-02-25 11:00:00,38578.29000000,38579.85000000,38368.76000000,38446.98000000,442.70781000
2022-02-25 11:15:00,38446.97000000,38648.53000000,38341.57000000,38577.39000000,866.80304000
2022-02-25 11:30:00,38577.38000000,38876.91000000,38470.73000000,38640.02000000,806.54764000
2022-02-25 11:45:00,38640.03000000,38817.06000000,38560.00000000,38745.01000000,569.90645000
2022-02-25 12:00:00,38745.00000000,39177.00000000,38739.07000000,38919.99000000,1260.84487000
2022-02-25 12:15:00,38920.00000000,39046.14000000,38798.71000000,38822.52000000,522.44309000
2022-02-25 12:30:00,38822.52000000,38932.45000000,38745.01000000,38915.72000000,420.08074000
2022-02-25 12:45:00,38915.72000000,39500.00000000,38851.60000000,39362.05000000,1885.34199000
2022-02-25 13:00:00,39363.76000000,39472.72000000,39232.04000000,39337.35000000,936.72496000
2022-02-25 13:15:00,39337.36000000,39443.70000000,39260.79000000,39350.04000000,789.69969000
2022-02-25 13:30:00,39350.05000000,39683.53000000,39293.68000000,39489.11000000,1394.08625000
2022-02-25 13:45:00,39489.10000000,39506.92000000,39243.92000000,39359.98000000,696.72099000
2022-02-25 14:00:00,39359.99000000,39373.82000000,39161.16000000,39257.21000000,598.93979000
2022-02-25 14:15:00,39257.20000000,39275.19000000,39079.59000000,39251.60000000,558.39140000
2022-02-25 14:30:00,39251.59000000,39478.35000000,39030.21000000,39108.83000000,1199.01377000
2022-02-25 14:45:00,39108.83000000,39343.66000000,38928.99000000,39009.52000000,1064.87201000
2022-02-25 15:00:00,39009.52000000,39046.86000000,38700.00000000,38858.64000000,1750.21225000
2022-02-25 15:15:00,38858.65000000,39384.82000000,38811.75000000,39330.73000000,1323.94530000
2022-02-25 15:30:00,39330.73000000,39385.48000000,39074.43000000,39348.82000000,744.47576000
2022-02-25 15:45:00,39348.82000000,39568.46000000,39278.37000000,39410.92000000,770.13955000
2022-02-25 16:00:00,39415.46000000,39588.82000000,39326.08000000,39426.92000000,754.43813000
2022-02-25 16:15:00,39426.92000000,39485.45000000,39269.19000000,39294.68000000,679.91656000
2022-02-25 16:30:00,39294.67000000,39350.98000000,39182.86000000,39216.35000000,368.65401000
2022-02-25 16:45:00,39216.35000000,39400.00000000,39216.35000000,39374.00000000,452.06207000
2022-02-25 17:00:00,39374.00000000,39397.81000000,38972.22000000,39003.91000000,496.37271000
2022-02-25 17:15:00,39003.91000000,39207.77000000,38912.44000000,39152.62000000,546.06923000
2022-02-25 17:30:00,39152.62000000,39259.86000000,39096.30000000,39134.25000000,322.47970000
2022-02-25 17:45:00,39134.26000000,39161.52000000,38872.70000000,38974.42000000,695.97082000
2022-02-25 18:00:00,38974.41000000,39041.21000000,38555.55000000,38629.99000000,1002.31629000
2022-02-25 18:15:00,38629.99000000,38839.44000000,38624.01000000,38769.21000000,575.30339000
2022-02-25 18:30:00,38769.21000000,38866.42000000,38718.76000000,38831.23000000,286.46004000
2022-02-25 18:45:00,38831.22000000,38850.00000000,38537.91000000,38655.33000000,460.93747000
2022-02-25 19:00:00,38655.33000000,38732.33000000,38538.06000000,38669.99000000,420.93931000
2022-02-25 19:15:00,38669.99000000,38960.38000000,38669.99000000,38838.60000000,419.04409000
2022-02-25 19:30:00,38838.60000000,38920.00000000,38680.59000000,38764.49000000,616.27848000
2022-02-25 19:45:00,38764.48000000,38851.14000000,38609.45000000,38676.14000000,349.80592000
2022-02-25 20:00:00,38676.13000000,38802.37000000,38601.00000000,38802.37000000,320.20426000
2022-02-25 20:15:00,38802.37000000,38899.78000000,38717.10000000,38738.98000000,336.21754000
2022-02-25 20:30:00,38738.98000000,38945.30000000,38722.39000000,38863.60000000,330.57017000
2022-02-25 20:45:00,38863.61000000,39242.42000000,38833.23000000,39109.06000000,803.66108000
2022-02-25 21:00:00,39109.06000000,39217.14000000,39023.37000000,39142.08000000,228.25105000
2022-02-25 21:15:00,39142.86000000,39149.08000000,39050.00000000,39101.48000000,162.89072000
2022-02-25 21:30:00,39102.02000000,39127.49000000,38979.46000000,39037.91000000,172.30684000
2022-02-25 21:45:00,39037.92000000,39079.52000000,38920.71000000,38962.27000000,217.01468000
2022-02-25 22:00:00,38962.28000000,39009.73000000,38853.62000000,38991.00000000,257.03387000
2022-02-25 22:15:00,38991.01000000,38992.44000000,38891.33000000,38919.01000000,187.33493000
2022-02-25 22:30:00,38919.01000000,39142.15000000,38891.77000000,39089.45000000,170.02237000
2022-02-25 22:45:00,39089.89000000,39491.00000000,39089.45000000,39424.14000000,619.67695000
2022-02-25 23:00:00,39424.13000000,39505.11000000,39170.43000000,39317.89000000,537.65446000
2022-02-25 23:15:00,39317.90000000,39499.66000000,39235.35000000,39406.39000000,499.11706000
2022-02-25 23:30:00,39406.40000000,39600.00000000,39167.40000000,39208.95000000,512.01121000
2022-02-25 23:45:00,39206.49000000,39272.70000000,39136.00000000,39219.17000000,473.37841000
2022-02-26 00:00:00,39219.16000000,39309.01000000,39076.14000000,39202.14000000,411.02818000
2022-02-26 00:15:00,39202.14000000,39382.15000000,39153.00000000,39343.00000000,672.38087000
2022-02-26 00:30:00,39343.01000000,40348.45000000,39279.37000000,39874.50000000,2472.60526000
2022-02-26 00:45:00,39874.51000000,39880.14000000,39666.34000000,39765.45000000,597.13074000
2022-02-26 01:00:00,39765.46000000,39825.65000000,39645.23000000,39710.88000000,438.92489000
2022-02-26 01:15:00,39710.89000000,39795.14000000,39643.00000000,39700.00000000,268.32393000
2022-02-26 01:30:00,39700.00000000,39755.31000000,39562.17000000,39612.14000000,261.55760000
2022-02-26 01:45:00,39612.13000000,39730.41000000,39597.38000000,39704.81000000,142.22875000
2022-02-26 02:00:00,39704.82000000,39725.00000000,39586.28000000,39705.83000000,245.75235000
2022-02-26 02:15:00,39705.83000000,39725.00000000,39630.81000000,39658.53000000,145.73008000
2022-02-26 02:30:00,39658.52000000,39660.57000000,39467.36000000,39557.02000000,283.78961000
2022-02-26 02:45:00,39557.02000000,39650.00000000,39528.50000000,39550.42000000,238.14503000
2022-02-26 03:00:00,39550.43000000,39595.47000000,39335.15000000,39335.15000000,369.10801000
2022-02-26 03:15:00,39335.16000000,39425.26000000,39252.00000000,39355.55000000,415.02447000
2022-02-26 03:30:00,39355.55000000,39431.87000000,39305.17000000,39411.67000000,134.84647000
2022-02-26 03:45:00,39411.68000000,39451.40000000,39365.46000000,39390.33000000,137.34828000
2022-02-26 04:00:00,39390.33000000,39466.43000000,39369.29000000,39369.32000000,227.50015000
2022-02-26 04:15:00,39369.31000000,39428.49000000,39233.48000000,39386.29000000,333.03275000
2022-02-26 04:30:00,39386.28000000,39448.24000000,39372.98000000,39410.97000000,107.44412000
2022-02-26 04:45:00,39410.96000000,39468.73000000,39337.57000000,39356.93000000,190.98889000
2022-02-26 05:00:00,39356.92000000,39365.00000000,39294.92000000,39343.46000000,139.38588000
2022-02-26 05:15:00,39343.47000000,39381.16000000,39160.00000000,39258.44000000,277.07615000
2022-02-26 05:30:00,39258.45000000,39265.95000000,39059.89000000,39122.28000000,286.76501000
2022-02-26 05:45:00,39122.27000000,39150.00000000,38955.82000000,39021.48000000,372.17576000
2022-02-26 06:00:00,39021.49000000,39126.02000000,39007.24000000,39063.87000000,248.61383000
2022-02-26 06:15:00,39066.07000000,39186.00000000,39013.93000000,39143.13000000,229.20319000
2022-02-26 06:30:00,39143.14000000,39218.13000000,39094.00000000,39194.06000000,177.54145000
2022-02-26 06:45:00,39194.05000000,39218.12000000,39100.55000000,39132.03000000,132.15557000
2022-02-26 07:00:00,39132.03000000,39171.44000000,38910.11000000,38983.53000000,351.69044000
2022-02-26 07:15:00,38983.54000000,39140.22000000,38976.56000000,39102.47000000,192.37729000
2022-02-26 07:30:00,39102.47000000,39138.71000000,39043.17000000,39118.82000000,204.10638000
2022-02-26 07:45:00,39118.82000000,39200.00000000,39084.11000000,39200.00000000,426.21605000
2022-02-26 08:00:00,39200.00000000,39292.89000000,39150.00000000,39258.73000000,250.33952000
2022-02-26 08:15:00,39258.72000000,39546.00000000,39245.17000000,39333.02000000,700.83284000
2022-02-26 08:30:00,39333.02000000,39349.74000000,39050.00000000,39102.03000000,331.91513000
2022-02-26 08:45:00,39102.03000000,39102.04000000,38650.37000000,38782.80000000,1055.43433000
2022-02-26 09:00:00,38782.80000000,38842.48000000,38600.00000000,38656.36000000,679.11244000
2022-02-26 09:15:00,38656.36000000,38909.36000000,38573.18000000,38799.00000000,380.51616000
2022-02-26 09:30:00,38799.01000000,38890.88000000,38775.72000000,38883.86000000,147.72323000
2022-02-26 09:45:00,38883.87000000,38927.07000000,38686.90000000,38790.93000000,213.50999000
2022-02-26 10:00:00,38790.93000000,39046.22000000,38759.77000000,38929.32000000,396.63066000
2022-02-26 10:15:00,38929.32000000,39023.48000000,38880.00000000,38977.57000000,348.79516000
2022-02-26 10:30:00,38977.57000000,39025.20000000,38890.00000000,38938.20000000,157.62811000
2022-02-26 10:45:00,38938.20000000,39068.89000000,38913.04000000,39001.55000000,219.64420000
2022-02-26 11:00:00,39001.56000000,39173.99000000,38866.31000000,38894.79000000,340.11550000
2022-02-26 11:15:00,38894.78000000,38991.00000000,38787.69000000,38970.85000000,208.66966000
2022-02-26 11:30:00,38970.85000000,39039.07000000,38896.60000000,38989.02000000,157.01355000
2022-02-26 11:45:00,38989.02000000,39108.00000000,38882.09000000,38928.21000000,199.76926000
2022-02-26 12:00:00,38928.22000000,38990.01000000,38821.44000000,38954.82000000,266.65057000
2022-02-26 12:15:00,38954.82000000,39027.88000000,38800.00000000,38810.19000000,156.34161000
2022-02-26 12:30:00,38810.00000000,38940.07000000,38772.15000000,38896.10000000,165.13153000
2022-02-26 12:45:00,38896.10000000,39005.04000000,38860.20000000,38992.78000000,211.15007000
2022-02-26 13:00:00,38992.78000000,39221.37000000,38912.97000000,39207.47000000,278.46883000
2022-02-26 13:15:00,39207.46000000,39214.96000000,39060.00000000,39113.00000000,605.79985000
2022-02-26 13:30:00,39113.01000000,39165.67000000,39076.23000000,39138.10000000,191.71869000
2022-02-26 13:45:00,39138.11000000,39241.51000000,39040.00000000,39088.20000000,233.28627000
2022-02-26 14:00:00,39088.20000000,39177.10000000,39026.00000000,39035.30000000,172.91781000
2022-02-26 14:15:00,39035.30000000,39131.59000000,38943.18000000,39124.45000000,212.48770000
2022-02-26 14:30:00,39124.44000000,39378.60000000,39089.04000000,39095.05000000,482.32148000
2022-02-26 14:45:00,39095.04000000,39275.33000000,39033.31000000,39209.63000000,292.66310000
2022-02-26 15:00:00,39209.64000000,39349.00000000,39153.17000000,39161.14000000,426.33304000
2022-02-26 15:15:00,39161.14000000,39302.57000000,39146.56000000,39254.83000000,267.05574000
2022-02-26 15:30:00,39254.82000000,39358.14000000,39228.43000000,39263.94000000,459.66571000
2022-02-26 15:45:00,39263.94000000,39280.00000000,39202.87000000,39215.66000000,181.88306000
2022-02-26 16:00:00,39215.66000000,39320.36000000,39152.32000000,39274.01000000,360.87475000
2022-02-26 16:15:00,39274.01000000,39274.02000000,39159.07000000,39196.63000000,179.44093000
2022-02-26 16:30:00,39196.64000000,39204.53000000,39036.73000000,39116.92000000,193.45000000
2022-02-26 16:45:00,39116.92000000,39204.59000000,39059.34000000,39148.75000000,181.63116000
2022-02-26 17:00:00,39148.75000000,39183.79000000,39094.18000000,39165.66000000,190.49514000
2022-02-26 17:15:00,39165.65000000,39228.11000000,39113.73000000,39127.73000000,203.45301000
2022-02-26 17:30:00,39127.73000000,39227.19000000,39090.03000000,39222.64000000,210.63006000
2022-02-26 17:45:00,39222.63000000,39309.23000000,39222.63000000,39248.58000000,135.99434000
2022-02-26 18:00:00,39248.58000000,39255.22000000,39116.29000000,39116.30000000,146.41699000
2022-02-26 18:15:00,39116.30000000,39116.30000000,38823.08000000,38940.49000000,554.03897000
2022-02-26 18:30:00,38940.48000000,39010.00000000,38886.58000000,38910.67000000,165.07663000
2022-02-26 18:45:00,38910.68000000,39099.16000000,38905.91000000,39099.16000000,129.79515000
2022-02-26 19:00:00,39099.15000000,39277.87000000,39092.60000000,39215.74000000,391.04919000
2022-02-26 19:15:00,39215.74000000,39440.00000000,39174.13000000,39327.59000000,542.85701000
2022-02-26 19:30:00,39327.60000000,39354.72000000,39265.20000000,39310.98000000,169.20116000
2022-02-26 19:45:00,39310.97000000,39310.98000000,39223.85000000,39254.12000000,104.50353000
2022-02-26 20:00:00,39254.12000000,39299.17000000,39213.20000000,39244.21000000,139.50756000
2022-02-26 20:15:00,39244.21000000,39344.12000000,39225.61000000,39314.71000000,94.19442000
2022-02-26 20:30:00,39314.71000000,39357.14000000,39292.52000000,39334.12000000,98.44733000
2022-02-26 20:45:00,39334.11000000,39444.09000000,39322.54000000,39322.55000000,202.54004000
2022-02-26 21:00:00,39322.55000000,39543.00000000,39288.51000000,39496.35000000,304.83355000
2022-02-26 21:15:00,39496.35000000,39700.00000000,39423.11000000,39626.22000000,663.10556000
2022-02-26 21:30:00,39626.21000000,39640.15000000,39360.05000000,39415.66000000,279.43701000
2022-02-26 21:45:00,39415.67000000,39457.38000000,39323.34000000,39433.79000000,192.20195000
2022-02-26 22:00:00,39433.79000000,39467.04000000,39320.01000000,39366.64000000,188.85516000
2022-02-26 22:15:00,39366.64000000,39377.20000000,39088.55000000,39216.41000000,309.03493000
2022-02-26 22:30:00,39216.41000000,39301.17000000,39120.06000000,39149.22000000,161.36839000
2022-02-26 22:45:00,39149.22000000,39237.83000000,39062.06000000,39145.18000000,165.79631000
2022-02-26 23:00:00,39145.18000000,39145.19000000,38950.56000000,39044.02000000,534.04159000
2022-02-26 23:15:00,39044.02000000,39120.45000000,39011.46000000,39018.02000000,176.49336000
2022-02-26 23:30:00,39018.01000000,39060.82000000,38911.00000000,38965.06000000,269.53416000
2022-02-26 23:45:00,38965.07000000,39173.31000000,38945.76000000,39116.72000000,201.23523000
2022-02-27 00:00:00,39116.73000000,39213.68000000,39001.17000000,39213.66000000,278.84162000
2022-02-27 00:15:00,39213.67000000,39256.58000000,38948.08000000,38950.60000000,277.28977000
2022-02-27 00:30:00,38950.59000000,38950.60000000,38717.74000000,38830.37000000,821.73716000
2022-02-27 00:45:00,38830.37000000,38903.32000000,38750.00000000,38788.64000000,250.71904000
2022-02-27 01:00:00,38791.56000000,38855.73000000,38322.00000000,38404.52000000,1095.71629000
2022-02-27 01:15:00,38404.52000000,38525.89000000,38344.87000000,38365.77000000,396.84857000
2022-02-27 01:30:00,38365.77000000,38510.00000000,38342.63000000,38478.07000000,311.41802000
2022-02-27 01:45:00,38478.06000000,38500.53000000,38217.01000000,38240.04000000,445.03594000
2022-02-27 02:00:00,38240.04000000,38459.09000000,38189.19000000,38459.08000000,369.04154000
2022-02-27 02:15:00,38459.09000000,38552.49000000,38365.00000000,38489.46000000,279.73394000
2022-02-27 02:30:00,38489.46000000,38595.85000000,38477.31000000,38521.05000000,251.99582000
2022-02-27 02:45:00,38521.06000000,38556.91000000,38461.22000000,38530.22000000,125.80694000
2022-02-27 03:00:00,38530.22000000,38655.48000000,38516.66000000,38575.00000000,246.13958000
2022-02-27 03:15:00,38575.00000000,38671.30000000,38557.06000000,38645.43000000,145.63239000
2022-02-27 03:30:00,38645.43000000,38685.08000000,38580.61000000,38613.44000000,204.11331000
2022-02-27 03:45:00,38613.43000000,38628.04000000,38600.00000000,38606.81000000,218.50939000
2022-02-27 04:00:00,38606.80000000,38606.81000000,38506.66000000,38606.80000000,296.67013000
2022-02-27 04:15:00,38606.80000000,38653.00000000,38573.55000000,38648.12000000,109.96536000
2022-02-27 04:30:00,38648.13000000,38656.44000000,38560.00000000,38580.34000000,86.48918000
2022-02-27 04:45:00,38580.34000000,38600.00000000,38462.82000000,38547.38000000,140.06635000
2022-02-27 05:00:00,38547.38000000,38636.66000000,38458.80000000,38594.27000000,166.20023000
2022-02-27 05:15:00,38595.72000000,38669.50000000,38591.62000000,38630.60000000,107.76877000
2022-02-27 05:30:00,38630.61000000,38685.03000000,38604.35000000,38679.46000000,170.86096000
2022-02-27 05:45:00,38679.46000000,38755.00000000,38576.70000000,38584.32000000,351.90189000
2022-02-27 06:00:00,38584.31000000,38704.68000000,38576.60000000,38690.10000000,126.28923000
2022-02-27 06:15:00,38690.10000000,38755.00000000,38666.71000000,38695.01000000,181.40868000
2022-02-27 06:30:00,38695.01000000,38753.57000000,38695.00000000,38732.91000000,123.27477000
2022-02-27 06:45:00,38732.92000000,38875.99000000,38700.95000000,38773.23000000,290.04350000
2022-02-27 07:00:00,38773.23000000,38850.00000000,38742.60000000,38781.18000000,164.17502000
2022-02-27 07:15:00,38781.19000000,38867.91000000,38770.00000000,38808.59000000,156.15611000
2022-02-27 07:30:00,38808.58000000,38857.99000000,38777.36000000,38840.73000000,169.20312000
2022-02-27 07:45:00,38840.73000000,38841.00000000,38756.34000000,38790.93000000,164.23481000
2022-02-27 08:00:00,38790.92000000,38828.94000000,38709.86000000,38744.00000000,196.54823000
2022-02-27 08:15:00,38744.01000000,38781.59000000,38653.06000000,38747.05000000,218.80331000
2022-02-27 08:30:00,38747.05000000,38888.00000000,38621.57000000,38650.04000000,479.24779000
2022-02-27 08:45:00,38650.04000000,38871.90000000,38628.12000000,38807.20000000,240.42883000
2022-02-27 09:00:00,38807.20000000,38979.32000000,38750.52000000,38953.41000000,320.23338000
2022-02-27 09:15:00,38953.42000000,39134.11000000,38903.51000000,38935.10000000,452.73437000
2022-02-27 09:30:00,38935.09000000,38993.14000000,38871.68000000,38957.33000000,246.88987000
2022-02-27 09:45:00,38957.33000000,39100.00000000,38942.75000000,39082.01000000,243.09644000
2022-02-27 10:00:00,39082.01000000,39131.01000000,39029.21000000,39049.08000000,265.58017000
2022-02-27 10:15:00,39049.09000000,39189.00000000,38974.21000000,39177.06000000,320.22438000
2022-02-27 10:30:00,39177.06000000,39417.04000000,39111.73000000,39363.14000000,673.26630000
2022-02-27 10:45:00,39363.14000000,39460.00000000,39306.17000000,39369.82000000,627.06632000
2022-02-27 11:00:00,39369.83000000,39418.98000000,39307.57000000,39335.03000000,226.31949000
2022-02-27 11:15:00,39335.02000000,39548.17000000,39232.48000000,39500.51000000,635.24462000
2022-02-27 11:30:00,39500.51000000,39531.50000000,39367.18000000,39393.82000000,334.45165000
2022-02-27 11:45:00,39393.83000000,39527.30000000,39386.32000000,39479.80000000,235.64369000
2022-02-27 12:00:00,39479.80000000,39589.18000000,39374.62000000,39412.00000000,430.37231000
2022-02-27 12:15:00,39412.01000000,39527.06000000,39363.39000000,39454.11000000,272.07421000
2022-02-27 12:30:00,39454.10000000,39559.56000000,39438.80000000,39537.07000000,183.70428000
2022-02-27 12:45:00,39537.08000000,39855.70000000,39522.78000000,39752.60000000,1298.57131000
2022-02-27 13:00:00,39752.61000000,39795.64000000,39610.04000000,39782.09000000,584.92642000
2022-02-27 13:15:00,39782.09000000,39785.00000000,39600.00000000,39607.80000000,357.28287000
2022-02-27 13:30:00,39607.80000000,39657.51000000,38850.46000000,38859.01000000,1497.39627000
2022-02-27 13:45:00,38859.00000000,39174.26000000,38565.14000000,39058.97000000,1789.22015000
2022-02-27 14:00:00,39058.98000000,39190.15000000,38801.41000000,38934.97000000,932.19076000
2022-02-27 14:15:00,38934.96000000,39094.00000000,38910.36000000,38910.36000000,333.40465000
2022-02-27 14:30:00,38910.36000000,39022.45000000,38840.16000000,38978.24000000,343.86752000
2022-02-27 14:45:00,38978.24000000,38998.45000000,38660.00000000,38800.00000000,765.48837000
2022-02-27 15:00:00,38800.00000000,38882.44000000,38740.39000000,38858.00000000,334.89676000
2022-02-27 15:15:00,38858.00000000,39430.00000000,38858.00000000,39316.84000000,913.04385000
2022-02-27 15:30:00,39316.84000000,39369.12000000,39052.22000000,39150.01000000,456.75102000
2022-02-27 15:45:00,39150.01000000,39391.10000000,39109.67000000,39357.03000000,381.70303000
2022-02-27 16:00:00,39357.03000000,39450.94000000,39157.89000000,39170.63000000,456.64296000
2022-02-27 16:15:00,39170.63000000,39238.46000000,38992.00000000,39013.93000000,381.09029000
2022-02-27 16:30:00,39013.92000000,39103.18000000,38983.82000000,39000.01000000,244.78709000
2022-02-27 16:45:00,39000.01000000,39114.08000000,38940.67000000,39092.99000000,230.48159000
2022-02-27 17:00:00,39092.96000000,39139.29000000,39004.25000000,39014.96000000,200.41183000
2022-02-27 17:15:00,39014.96000000,39077.73000000,38973.76000000,39059.10000000,152.14324000
2022-02-27 17:30:00,39059.10000000,39112.68000000,38985.59000000,38996.36000000,99.83560000
2022-02-27 17:45:00,38996.36000000,39040.97000000,38930.32000000,38969.71000000,144.94097000
2022-02-27 18:00:00,38969.70000000,38992.78000000,38800.00000000,38966.94000000,331.68357000
2022-02-27 18:15:00,38966.93000000,39157.14000000,38941.15000000,39060.90000000,221.56683000
2022-02-27 18:30:00,39060.90000000,39099.11000000,39016.67000000,39049.74000000,135.19445000
2022-02-27 18:45:00,39049.75000000,39049.75000000,38841.47000000,38915.13000000,206.43141000
2022-02-27 19:00:00,38915.14000000,38970.77000000,38841.46000000,38872.68000000,175.95276000
2022-02-27 19:15:00,38872.70000000,38872.70000000,38521.41000000,38605.24000000,1199.44213000
2022-02-27 19:30:00,38605.25000000,38641.40000000,38192.71000000,38328.28000000,1565.12708000
2022-02-27 19:45:00,38328.27000000,38331.52000000,37500.00000000,37606.49000000,2183.67919000
2022-02-27 20:00:00,37604.40000000,37870.55000000,37526.84000000,37595.90000000,1219.40089000
2022-02-27 20:15:00,37595.90000000,37738.77000000,37357.00000000,37564.73000000,910.44568000
2022-02-27 20:30:00,37564.72000000,37784.99000000,37509.52000000,37770.52000000,514.42976000
2022-02-27 20:45:00,37770.51000000,38299.39000000,37756.73000000,37966.60000000,1246.46740000
2022-02-27 21:00:00,37966.60000000,38040.27000000,37266.00000000,37412.01000000,1772.51328000
2022-02-27 21:15:00,37412.01000000,37457.19000000,37000.00000000,37380.00000000,1750.72859000
2022-02-27 21:30:00,37375.43000000,37509.65000000,37224.26000000,37434.76000000,580.22873000
2022-02-27 21:45:00,37434.77000000,37715.90000000,37381.00000000,37417.76000000,646.51191000
2022-02-27 22:00:00,37417.75000000,37584.14000000,37346.23000000,37557.74000000,585.65372000
